Label	Total Fwd Packets	Total Backward Packets	Flow Bytes/s	Flow Packets/s	Flow Duration	FIN Flag Count	SYN Flag Count	ACK Flag Count	Packet Length Mean	Down/Up Ratio	Average Packet Size
DDoS	3	5	181666	124.932	64035	0	0	0	1292.56	1	1454.12
BENIGN	2	2	5700.53	65.5233	61047	0	0	0	77.8	1	97.25
DDoS	3	6	6520.35	5.04715	1.78319e+06	0	0	0	1162.7	2	1291.89
BENIGN	5	3	31.8759	0.133093	6.01082e+07	0	0	0	212.889	0	239.5
DDoS	3	5	17054.6	11.7345	681753	0	0	0	1291.89	1	1453.38
DDoS	3	5	378284	260.146	30752	0	0	0	1292.56	1	1454.12
DDoS	3	6	139685	108.125	83237	0	0	0	1162.7	2	1291.89
DDoS	3	4	6695.86	4.02914	1.73734e+06	0	0	0	1454.12	1	1661.86
BENIGN	2	2	1.44509e+06	23121.4	173	0	0	0	56.8	1	71
DDoS	3	5	8469.44	5.82743	1.37282e+06	0	0	0	1291.89	1	1453.38
BENIGN	2	2	3515.05	65.7019	60881	0	0	0	48.4	1	60.5
DDoS	3	5	10963.3	7.53948	1.06108e+06	0	0	0	1292.56	1	1454.12
BENIGN	6	6	196.064	1.25548	9.55812e+06	0	0	0	144.154	1	156.167
BENIGN	1	1	4050.46	84.3846	23701	0	0	0	48	1	72
BENIGN	1	1	352941	58823.5	34	0	0	1	6	1	9
DDoS	3	4	50969	30.6857	228119	0	0	0	1453.38	1	1661
BENIGN	1	1	4213.58	65.8371	30378	0	0	0	61.3333	1	92
DDoS	8	4	122.147	0.125741	9.54345e+07	0	0	1	897.154	0	971.917
BENIGN	11	18	211677	287.026	101036	0	0	0	757.9	1	784.034
BENIGN	5	0	218.415	2.0921	2.38994e+06	0	0	1	87	0	104.4
DDoS	5	0	100.365	16.7274	298910	0	0	1	6	0	7.2
BENIGN	3	0	56040.8	2183.41	1374	0	1	1	30.75	0	41
BENIGN	1	1	0	20618.6	97	0	0	1	0	1	0
BENIGN	1	1	0	3205.13	624	0	0	1	0	1	0
BENIGN	2	2	489141	3777.15	1059	0	0	0	111	1	138.75
BENIGN	2	2	8206.06	130.255	30709	0	0	0	56.6	1	70.75
BENIGN	2	2	2329.99	59.7434	66953	0	0	0	37.4	1	46.75
BENIGN	10	7	28699.4	106.317	159899	0	0	0	254.944	0	269.941
BENIGN	2	2	1e+06	25000	160	0	0	0	38.4	1	48
BENIGN	2	2	867925	15094.3	265	0	0	0	53.6	1	67
DDoS	8	5	163.492	0.182235	7.13366e+07	0	0	1	833.5	0	897.615
DDoS	3	5	10793.1	7.42241	1.07782e+06	0	0	0	1292.56	1	1454.12
DDoS	5	0	163.86	27.31	183083	0	0	1	6	0	7.2
DDoS	3	7	228662	196.665	50848	0	0	0	1057	2	1162.7
BENIGN	4	4	26.4208	0.426142	1.87731e+07	0	0	0	59.6667	1	67.125
DDoS	4	0	4.59956	0.766593	5.21789e+06	0	0	1	6	0	7.5
DDoS	3	6	726869	562.641	15996	0	0	0	1162.7	2	1291.89
BENIGN	2	2	1.27374e+06	22346.4	179	0	0	0	53	1	66.25
DDoS	3	6	10088.6	7.80516	1.15308e+06	0	0	0	1163.3	2	1292.56
BENIGN	1	1	2113.85	15.7164	127256	0	0	0	106	1	159
DDoS	3	5	6333.51	4.35555	1.83674e+06	0	0	0	1292.56	1	1454.12
DDoS	5	0	2.47817	0.413028	1.21057e+07	0	0	1	6	0	7.2
BENIGN	3	2	71.8182	19.9495	250633	1	0	0	4	0	4.8
DDoS	8	6	145.066	0.174224	8.03564e+07	0	0	1	777.533	0	833.071
BENIGN	8	11	1948.28	3.71847	5.10963e+06	0	0	0	497.75	1	523.947
DDoS	3	5	17664.9	12.1544	658199	0	0	0	1291.89	1	1453.38
BENIGN	16	14	10.9786	0.259338	1.15679e+08	0	0	0	40.9677	0	42.3333
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
BENIGN	24	20	78.6244	0.377713	1.16491e+08	0	0	0	203.533	0	208.159
DDoS	8	6	160.312	0.192534	7.27144e+07	0	0	1	777.533	0	833.071
BENIGN	1	1	250000	41666.7	48	0	0	1	6	1	9
DDoS	3	5	383636	263.826	30323	0	0	0	1292.56	1	1454.12
BENIGN	2	0	9.25e+06	500000	4	0	1	1	24.6667	0	37
BENIGN	2	0	4e+06	666667	3	1	0	0	6	0	9
DDoS	3	6	7807.25	6.04016	1.49003e+06	0	0	0	1163.3	2	1292.56
DDoS	8	5	148.592	0.165626	7.84899e+07	0	0	1	833.5	0	897.615
BENIGN	3	1	1.10886	0.369619	1.08219e+07	0	0	0	2.4	0	3
BENIGN	2	2	340.82	4.71723	847956	0	0	0	67	1	83.75
BENIGN	1	1	4350.84	65.9218	30339	0	0	0	63.3333	1	95
BENIGN	2	2	4869.02	83.231	48059	0	0	0	52	1	65
BENIGN	2	2	912791	11627.9	344	0	0	0	72.2	1	90.25
BENIGN	3	1	2.24091	0.746969	5.35497e+06	0	0	0	2.4	0	3
DDoS	3	6	664476	514.344	17498	0	0	0	1162.7	2	1291.89
BENIGN	1	1	5016.51	83.6085	23921	0	0	0	55.3333	1	83
DDoS	4	0	3.42717	0.571195	7.00286e+06	0	0	1	6	0	7.5
DDoS	3	4	98769.7	59.4333	117779	0	0	0	1454.12	1	1661.86
BENIGN	41	55	548.203	0.818188	1.17332e+08	0	0	0	663.113	1	670.021
DDoS	8	4	145.222	0.149495	8.02703e+07	0	0	1	897.154	0	971.917
BENIGN	31	46	7063.87	8.45407	9.10804e+06	0	0	0	824.846	1	835.558
BENIGN	2	2	686695	17167.4	233	0	0	0	38.4	1	48
BENIGN	2	2	1.71429e+06	23809.5	168	0	0	0	66	1	82.5
DDoS	4	0	8.18762	1.3646	2.93126e+06	0	0	1	6	0	7.5
BENIGN	1	1	0	38461.5	52	0	0	1	0	1	0
BENIGN	12	9	2319.45	7.45803	2.81576e+06	0	0	0	296.864	0	311
DDoS	5	0	2.79594	0.46599	1.07298e+07	0	0	1	6	0	7.2
DDoS	8	6	142.554	0.171118	8.18147e+07	0	0	1	777.933	0	833.5
DDoS	9	6	142.356	0.182992	8.19707e+07	0	0	1	729.688	0	778.333
DDoS	3	6	6329.9	4.8972	1.83779e+06	0	0	0	1163.3	2	1292.56
DDoS	6	0	17.135	2.85584	2.10096e+06	0	0	1	6	0	7
BENIGN	4	4	412.629	3.38221	2.36532e+06	0	0	0	108.444	1	122
BENIGN	30	22	105.368	0.45885	1.13327e+08	0	0	0	225.302	0	229.635
BENIGN	11	10	9181.42	41.527	505695	0	0	0	211.045	0	221.095
DDoS	4	0	7.41901	1.2365	3.23493e+06	0	0	1	6	0	7.5
BENIGN	1	1	7471.56	84.9041	23556	0	0	0	77.3333	1	116
DDoS	8	5	117.727	0.131291	9.9017e+07	0	0	1	833.071	0	897.154
BENIGN	2	2	9.50319	0.0945591	4.23016e+07	0	0	0	90.6	1	113.25
DDoS	3	5	7646.44	5.25845	1.52136e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	9086.19	129.803	30816	0	0	0	64.6	1	80.75
DDoS	8	5	124.162	0.138467	9.38852e+07	0	0	1	833.071	0	897.154
DDoS	3	5	8717	5.99467	1.33452e+06	0	0	0	1292.56	1	1454.12
DDoS	3	6	6929.44	5.36381	1.67791e+06	0	0	0	1162.7	2	1291.89
DDoS	5	0	2.53728	0.422881	1.18237e+07	0	0	1	6	0	7.2
BENIGN	2	0	1.1719	0.195316	1.02398e+07	0	0	1	6	0	9
DDoS	3	4	164325	98.9315	70756	0	0	0	1453.38	1	1661
DDoS	8	4	140.982	0.145055	8.2727e+07	0	0	1	897.615	0	972.417
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	24.6667	0	37
BENIGN	4	4	45.4467	0.371752	2.15197e+07	0	0	0	113.889	1	128.125
DDoS	3	4	9411.39	5.66317	1.23606e+06	0	0	0	1454.12	1	1661.86
DDoS	3	4	6544.11	3.93986	1.77671e+06	0	0	0	1453.38	1	1661
BENIGN	2	2	1.42268e+06	20618.6	194	0	0	0	64	1	80
DDoS	3	5	6371.57	4.38172	1.82577e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	1	474359	38461.5	78	0	0	1	9.25	0	12.3333
BENIGN	10	5	3793.18	49.0074	306076	0	0	0	72.5625	0	77.4
DDoS	5	0	3.12572	0.520953	9.5978e+06	0	0	1	6	0	7.2
DDoS	8	5	139.617	0.155702	8.3493e+07	0	0	1	833.071	0	897.154
BENIGN	1	1	0	86.0289	23248	0	0	1	0	1	0
DDoS	3	5	7560.94	5.19965	1.53857e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	10437.8	159.356	25101	0	0	0	59.4	1	74.25
DDoS	3	4	10592.2	6.37372	1.09826e+06	0	0	0	1454.12	1	1661.86
DDoS	3	6	13796.4	10.6793	842755	0	0	0	1162.7	2	1291.89
DDoS	8	6	118.944	0.142851	9.80039e+07	0	0	1	777.533	0	833.071
DDoS	5	0	30.8322	5.1387	973009	0	0	1	6	0	7.2
DDoS	3	4	298105	179.473	39003	0	0	0	1453.38	1	1661
DDoS	3	4	31736	19.1066	366366	0	0	0	1453.38	1	1661
BENIGN	2	2	3800.06	31.5358	126840	0	0	0	103.4	1	129.25
BENIGN	1	1	1155.74	18.6409	107291	0	0	0	56.6667	1	85
DDoS	3	5	34869	23.9917	333448	0	0	0	1291.89	1	1453.38
DDoS	8	5	132.003	0.147211	8.83089e+07	0	0	1	833.071	0	897.154
DDoS	3	5	19521.1	13.4315	595613	0	0	0	1291.89	1	1453.38
BENIGN	2	2	1.2e+06	30769.2	130	0	0	0	37.4	1	46.75
DDoS	8	6	165.901	0.199246	7.02649e+07	0	0	1	777.533	0	833.071
BENIGN	2	0	13.1473	2.19122	912734	0	0	1	6	0	9
BENIGN	3	1	2.12592	0.70864	5.64462e+06	0	0	0	2.4	0	3
BENIGN	4	0	22463.2	3098.37	1291	0	0	1	5.8	0	7.25
BENIGN	1	1	3507.67	31.3185	63860	0	0	0	89	1	133.5
BENIGN	2	0	0	7751.94	258	0	0	1	0	0	0
DDoS	8	4	142.36	0.146474	8.1926e+07	0	0	1	897.615	0	972.417
BENIGN	4	2	10466.4	196.245	30574	0	0	0	52	0	60.6667
DDoS	5	0	5.5637	0.927283	5.3921e+06	0	0	1	6	0	7.2
DDoS	3	6	6370.38	4.93106	1.82517e+06	0	0	0	1162.7	2	1291.89
DDoS	8	4	164.514	0.169354	7.08573e+07	0	0	1	897.154	0	971.917
DDoS	3	6	11151.2	8.62722	1.04321e+06	0	0	0	1163.3	2	1292.56
BENIGN	2	2	8939.93	130.51	30649	0	0	0	62.6	1	78.25
BENIGN	2	1	895833	62500	48	0	1	1	18.5	0	24.6667
BENIGN	4	4	18968.1	251.233	31843	0	0	0	72	1	81
BENIGN	2	2	2.10256e+06	25641	156	0	0	0	77.2	1	96.5
BENIGN	2	2	1.00585e+06	11695.9	342	0	0	0	76.4	1	95.5
DDoS	3	6	6988.41	5.40666	1.66461e+06	0	0	0	1163.3	2	1292.56
BENIGN	2	3	258.736	71.8711	69569	0	0	1	3	1	3.6
DDoS	7	4	1229.63	1.16033	9.48007e+06	0	0	1	971.917	0	1060.27
BENIGN	2	1	589041	41095.9	73	0	1	1	20	0	26.6667
DDoS	4	0	4.62261	0.770435	5.19187e+06	0	0	1	6	0	7.5
BENIGN	37	46	619.504	0.8259	1.00496e+08	0	0	0	741.167	1	750.096
BENIGN	2	2	1.30631e+06	18018	222	0	0	0	67.4	1	84.25
BENIGN	2	0	96774.2	16129	124	0	0	1	6	0	9
BENIGN	2	2	2.22485e+06	23668.6	169	0	0	0	84.4	1	105.5
BENIGN	1	1	923077	153846	13	0	0	1	6	1	9
DDoS	4	0	2.55461	0.425768	9.39478e+06	0	0	1	6	0	7.5
BENIGN	15	20	2686.49	3.38373	1.03436e+07	0	0	0	771.889	1	793.943
DDoS	5	0	4.56701	0.761168	6.56886e+06	0	0	1	6	0	7.2
DDoS	3	6	9044.07	7.00065	1.28559e+06	0	0	0	1162.7	2	1291.89
DDoS	5	0	5.73189	0.955314	5.23388e+06	0	0	1	6	0	7.2
DDoS	3	6	7580.27	5.86456	1.53464e+06	0	0	0	1163.3	2	1292.56
BENIGN	1	1	139535	23255.8	86	0	0	1	6	1	9
DDoS	3	6	140582	108.763	82749	0	0	0	1163.3	2	1292.56
BENIGN	3	1	2.09497	0.698322	5.72802e+06	0	0	0	2.4	0	3
DDoS	3	6	259104	200.459	44897	0	0	0	1163.3	2	1292.56
BENIGN	13	0	2.95455e+07	590909	22	0	0	0	50	0	53.8462
BENIGN	2	2	5479.98	127.441	31387	0	0	0	41.4	1	51.75
DDoS	9	4	148.082	0.165058	7.87602e+07	0	0	1	833.5	0	897.615
BENIGN	52	0	3015.01	17.3276	3.00099e+06	0	0	0	174	0	177.346
DDoS	3	5	210067	144.537	55349	0	0	0	1291.89	1	1453.38
DDoS	5	0	55.9277	9.32128	536407	0	0	1	6	0	7.2
DDoS	3	4	16445.6	9.8959	707364	0	0	0	1454.12	1	1661.86
BENIGN	2	2	6483.26	85.306	46890	0	0	0	66.8	1	83.5
BENIGN	2	2	1.53211e+06	18348.6	218	0	0	0	73.8	1	92.25
DDoS	3	4	69986.4	42.1134	166218	0	0	0	1454.12	1	1661.86
DDoS	3	6	24581.4	19.0275	473000	0	0	0	1162.7	2	1291.89
BENIGN	2	2	4939.65	79.6718	50206	0	0	0	55.6	1	69.5
DDoS	8	5	145.404	0.162073	8.02108e+07	0	0	1	833.5	0	897.615
BENIGN	7	8	399.016	1.47347	1.018e+07	0	0	0	253.875	1	270.8
DDoS	3	4	347386	209.143	33470	0	0	0	1453.38	1	1661
DDoS	3	5	6972.1	4.79718	1.66765e+06	0	0	0	1291.89	1	1453.38
DDoS	8	4	128.242	0.131947	9.09455e+07	0	0	1	897.615	0	972.417
BENIGN	4	1	381944	34722.2	144	0	0	1	10.1667	0	12.2
DDoS	5	0	8.06037	1.34339	3.72192e+06	0	0	1	6	0	7.2
BENIGN	10	5	1245.9	17.5975	852393	0	0	0	66.375	0	70.8
DDoS	8	6	142.578	0.171236	8.17586e+07	0	0	1	777.533	0	833.071
BENIGN	16	14	10.6941	0.259777	1.15484e+08	0	0	0	39.8387	0	41.1667
BENIGN	2	0	1.15515	0.0312201	6.40612e+07	0	1	1	37	0	55.5
DDoS	3	6	17190.8	13.3067	676352	0	0	0	1162.7	2	1291.89
DDoS	3	5	9366.69	6.44479	1.24131e+06	0	0	0	1291.89	1	1453.38
BENIGN	1	1	314.831	4.46569	447859	0	0	0	59.6667	1	89.5
DDoS	4	0	5.29079	0.881799	4.53618e+06	0	0	1	6	0	7.5
DDoS	4	0	3.94292	0.657153	6.08686e+06	0	0	1	6	0	7.5
DDoS	3	6	10117.9	7.82786	1.14974e+06	0	0	0	1163.3	2	1292.56
DDoS	5	0	10.4971	1.74951	2.85794e+06	0	0	1	6	0	7.2
BENIGN	2	0	755102	40816.3	49	0	1	1	24.6667	0	37
DDoS	8	6	145.353	0.174569	8.01977e+07	0	0	1	777.533	0	833.071
DDoS	2	4	6469.25	3.33839	1.79727e+06	0	0	0	1661	2	1937.83
BENIGN	4	4	174.006	1.5891	5.0343e+06	0	0	0	97.3333	1	109.5
BENIGN	2	2	3.62189	0.0361286	1.10716e+08	0	0	0	88.4	1	110.5
BENIGN	1	1	3271.43	64.1457	31179	0	0	0	48.3333	1	72.5
DDoS	3	5	18583.9	12.7801	625973	0	0	0	1292.56	1	1454.12
DDoS	4	0	2.94822	0.49137	8.1405e+06	0	0	1	6	0	7.5
BENIGN	2	2	1.35211e+06	28169	142	0	0	0	46.4	1	58
DDoS	5	0	8.29892	1.38315	3.61493e+06	0	0	1	6	0	7.2
DDoS	4	0	6.9304	1.15507	3.46301e+06	0	0	1	6	0	7.5
BENIGN	2	2	28.7594	0.355054	1.12659e+07	0	0	0	77.2	1	96.5
DDoS	5	0	3.02489	0.504148	9.91773e+06	0	0	1	6	0	7.2
DDoS	4	0	2.28009	0.380016	1.05259e+07	0	0	1	6	0	7.5
DDoS	4	0	2.7622	0.460367	8.68872e+06	0	0	1	6	0	7.5
DDoS	3	4	372112	224.029	31246	0	0	0	1453.38	1	1661
BENIGN	6	6	15783.2	45.7706	262177	0	0	0	318.308	1	344.833
DDoS	3	5	7191.76	4.94576	1.61755e+06	0	0	0	1292.56	1	1454.12
BENIGN	1	1	3425.3	41.5188	48171	0	0	0	72.3333	1	108.5
BENIGN	1	1	5075.07	84.5845	23645	0	0	0	55.3333	1	83
DDoS	3	7	47586.9	40.9279	244332	0	0	0	1057	2	1162.7
BENIGN	20	19	45.6593	0.336937	1.15749e+08	0	0	0	132.125	0	135.513
BENIGN	7	2	4.09052	0.141052	6.38061e+07	0	1	1	30.7	0	34.1111
DDoS	3	5	17117.7	11.7718	679588	0	0	0	1292.56	1	1454.12
BENIGN	2	0	6.17e+08	2e+06	1	0	1	1	411.333	0	617
DDoS	3	5	348918	240.074	33323	0	0	0	1291.89	1	1453.38
BENIGN	34	47	1031.73	1.24422	6.51013e+07	0	0	0	819.11	1	829.222
BENIGN	4	2	5174.75	83.0174	72274	0	0	0	59.7143	0	69.6667
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
DDoS	3	4	10357	6.23538	1.12263e+06	0	0	0	1453.38	1	1661
DDoS	7	6	116.111	0.129555	1.00344e+08	0	0	1	832.643	0	896.692
DDoS	3	6	6589.74	5.10086	1.76441e+06	0	0	0	1162.7	2	1291.89
DDoS	5	0	2.69017	0.448361	1.11517e+07	0	0	1	6	0	7.2
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
DDoS	3	5	6223.88	4.28015	1.86909e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	1.87356e+06	22988.5	174	0	0	0	75.4	1	94.25
DDoS	3	5	6328.83	4.35233	1.8381e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	2.91282e+06	20512.8	195	0	0	0	129.2	1	161.5
DDoS	3	4	6365.66	3.83243	1.82652e+06	0	0	0	1453.38	1	1661
BENIGN	1	1	0	100.918	19818	0	0	1	0	1	0
DDoS	8	5	143.145	0.159637	8.14348e+07	0	0	1	833.071	0	897.154
DDoS	3	5	14600.2	10.0405	796771	0	0	0	1292.56	1	1454.12
DDoS	8	6	160.56	0.192732	7.26397e+07	0	0	1	777.933	0	833.5
DDoS	8	6	152.88	0.183514	7.62886e+07	0	0	1	777.933	0	833.5
DDoS	3	5	6549.03	4.50609	1.77538e+06	0	0	0	1291.89	1	1453.38
DDoS	3	6	9587.6	7.41755	1.21334e+06	0	0	0	1163.3	2	1292.56
DDoS	3	4	422846	254.573	27497	0	0	0	1453.38	1	1661
BENIGN	5	1	31.6755	1.05002	5.71419e+06	0	1	1	32.4286	0	37.8333
DDoS	3	6	175983	136.151	66103	0	0	0	1163.3	2	1292.56
BENIGN	2	2	4620.5	64.6224	61898	0	0	0	65.8	1	82.25
DDoS	3	4	6236.84	3.75487	1.86425e+06	0	0	0	1453.38	1	1661
BENIGN	2	2	8715.45	130.081	30750	0	0	0	61.4	1	76.75
DDoS	3	6	405532	313.906	28671	0	0	0	1162.7	2	1291.89
BENIGN	7	4	430.617	1.06612	1.03178e+07	0	0	0	370.25	0	403.909
DDoS	5	0	2.88997	0.481662	1.03807e+07	0	0	1	6	0	7.2
DDoS	5	0	2.60446	0.434077	1.15187e+07	0	0	1	6	0	7.2
DDoS	3	5	68156.4	46.8711	170681	0	0	0	1292.56	1	1454.12
BENIGN	2	2	1.85217e+06	17391.3	230	0	0	0	92	1	115
BENIGN	1	1	2234.28	39.8979	50128	0	0	0	51.3333	1	77
DDoS	5	0	4.90444	0.817407	6.11691e+06	0	0	1	6	0	7.2
DDoS	3	4	119270	71.7691	97535	0	0	0	1454.12	1	1661.86
DDoS	5	0	3.50107	0.583512	8.5688e+06	0	0	1	6	0	7.2
BENIGN	1	1	0	53.2637	37549	0	0	1	0	1	0
DDoS	4	0	2.88641	0.481069	8.31482e+06	0	0	1	6	0	7.5
BENIGN	2	2	13.4435	0.168571	2.37289e+07	0	0	0	72.2	1	90.25
DDoS	3	7	568613	489.045	20448	0	0	0	1057	2	1162.7
BENIGN	2	2	1.88945e+06	20100.5	199	0	0	0	84.4	1	105.5
DDoS	4	0	9.75902	1.6265	2.45926e+06	0	0	1	6	0	7.5
BENIGN	2	2	2264.43	28.3054	141316	0	0	0	72.4	1	90.5
DDoS	3	4	7010.77	4.22081	1.65845e+06	0	0	0	1453.38	1	1661
BENIGN	2	1	877551	61224.5	49	0	1	1	20	0	26.6667
BENIGN	13	8	35779.7	112.734	186279	0	0	0	302.955	0	317.381
BENIGN	3	5	44958	132.619	60323	0	0	0	301.333	1	339
DDoS	5	0	2.80512	0.46752	1.06947e+07	0	0	1	6	0	7.2
BENIGN	19	23	3327.15	23.4345	1.79223e+06	0	0	0	138.674	1	141.976
DDoS	3	7	10638.8	9.14538	1.09345e+06	0	0	0	1057.55	2	1163.3
DDoS	3	4	121535	73.1697	95668	0	0	0	1453.38	1	1661
DDoS	4	0	2.3122	0.385367	1.03797e+07	0	0	1	6	0	7.5
DDoS	3	6	12680.8	9.81062	917373	0	0	0	1163.3	2	1292.56
DDoS	5	0	7.26758	1.21126	4.12792e+06	0	0	1	6	0	7.2
BENIGN	11	6	18100.3	135.077	125854	0	0	0	126.556	0	134
DDoS	3	4	14000.5	8.42463	830897	0	0	0	1454.12	1	1661.86
BENIGN	3	0	511811	23622	127	0	0	1	17.75	0	23.6667
DDoS	3	6	6584.93	5.09713	1.7657e+06	0	0	0	1162.7	2	1291.89
DDoS	4	0	4.69398	0.78233	5.11294e+06	0	0	1	6	0	7.5
DDoS	5	0	5.37577	0.895962	5.5806e+06	0	0	1	6	0	7.2
DDoS	4	0	2.65729	0.442882	9.03176e+06	0	0	1	6	0	7.5
BENIGN	2	2	1.65182e+06	16194.3	247	0	0	0	89.2	1	111.5
DDoS	5	0	3.63105	0.605174	8.26208e+06	0	0	1	6	0	7.2
BENIGN	3	4	45024.9	116.904	59878	0	0	0	337	1	385.143
BENIGN	11	8	1021.16	3.72114	5.10596e+06	0	0	0	260.7	0	274.421
BENIGN	3	0	6.325e+07	750000	4	0	1	1	117.25	0	156.333
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	24.6667	0	37
DDoS	3	5	1.04719e+06	720.526	11103	0	0	0	1291.89	1	1453.38
DDoS	5	0	5.24688	0.874479	5.71769e+06	0	0	1	6	0	7.2
BENIGN	2	2	2.3913e+06	21739.1	184	0	0	0	97.2	1	121.5
BENIGN	1	1	7379.76	84.8248	23578	0	0	0	74	1	111
BENIGN	2	2	2.02685e+06	26845.6	149	0	0	0	69.4	1	86.75
BENIGN	1	1	4691.83	85.306	23445	0	0	0	52.3333	1	78.5
BENIGN	2	2	2.38565e+06	17937.2	223	0	0	0	114.4	1	143
DDoS	5	0	4.15523	0.692539	7.21981e+06	0	0	1	6	0	7.2
DDoS	8	5	114.616	0.12782	1.01705e+08	0	0	1	833.071	0	897.154
DDoS	4	0	7.35534	1.22589	3.26294e+06	0	0	1	6	0	7.5
DDoS	8	5	143.603	0.160065	8.12169e+07	0	0	1	833.5	0	897.615
BENIGN	24	17	153.123	0.641662	6.38965e+07	0	0	0	232.952	0	238.634
BENIGN	3	1	70312.5	15625	256	1	0	0	4.8	0	6
BENIGN	1	1	2619.73	32.7466	61075	0	0	0	67	1	100.5
BENIGN	2	2	13175.3	165.728	24136	0	0	0	70.4	1	88
DDoS	4	0	11.9523	1.99205	2.00798e+06	0	0	1	6	0	7.5
BENIGN	1	1	169014	28169	71	0	0	1	6	1	9
BENIGN	20	17	55.2745	0.32101	1.15261e+08	0	0	0	167.658	0	172.189
DDoS	8	6	126.451	0.151789	9.22332e+07	0	0	1	777.933	0	833.5
BENIGN	16	13	75.4346	0.246852	1.17479e+08	0	0	0	295.4	0	305.586
DDoS	5	0	8.42001	1.40333	3.56294e+06	0	0	1	6	0	7.2
DDoS	3	6	14496.2	11.2209	802073	0	0	0	1162.7	2	1291.89
DDoS	3	4	8509.88	5.12334	1.3663e+06	0	0	0	1453.38	1	1661
DDoS	5	0	2.59755	0.432925	1.15493e+07	0	0	1	6	0	7.2
DDoS	3	4	186980	112.571	62183	0	0	0	1453.38	1	1661
BENIGN	2	2	3.69252	0.0336448	1.18889e+08	0	0	0	100	1	125
DDoS	3	6	381476	295.285	30479	0	0	0	1162.7	2	1291.89
BENIGN	2	0	4e+06	666667	3	1	0	0	6	0	9
BENIGN	1	1	3904.83	42.6758	46865	0	0	0	78.3333	1	117.5
DDoS	5	0	3.21069	0.535115	9.34378e+06	0	0	1	6	0	7.2
BENIGN	2	2	4.63475e+06	5471.96	731	0	0	0	728	1	910
DDoS	3	5	103010	70.8397	112931	0	0	0	1292.56	1	1454.12
DDoS	3	6	9266.45	7.1728	1.25474e+06	0	0	0	1162.7	2	1291.89
BENIGN	1	1	2650.39	40.1574	49804	0	0	0	61.3333	1	92
BENIGN	13	10	2414.31	7.26725	3.16488e+06	0	0	0	318.375	0	332.217
BENIGN	1	2	1841.86	128.502	23346	0	0	1	12.25	2	16.3333
DDoS	5	0	2.99021	0.498368	1.00327e+07	0	0	1	6	0	7.2
BENIGN	1	3	473684	105263	38	0	0	1	3.6	3	4.5
BENIGN	1	1	7532.31	85.5945	23366	0	0	0	77.3333	1	116
DDoS	5	0	4.09956	0.68326	7.31786e+06	0	0	1	6	0	7.2
DDoS	3	5	18030.4	12.3995	645189	0	0	0	1292.56	1	1454.12
BENIGN	3	4	26675.4	144.08	48584	0	0	0	162	1	185.143
DDoS	4	0	3.92807	0.654679	6.10986e+06	0	0	1	6	0	7.5
DDoS	3	5	10001.3	6.87785	1.16315e+06	0	0	0	1292.56	1	1454.12
BENIGN	16	13	76.8973	0.476908	6.08084e+07	0	0	0	155.867	0	161.241
DDoS	3	5	124271	85.461	93610	0	0	0	1292.56	1	1454.12
DDoS	8	4	145.291	0.149489	8.02733e+07	0	0	1	897.615	0	972.417
DDoS	3	5	15884.6	10.9238	732343	0	0	0	1292.56	1	1454.12
DDoS	8	5	161.729	0.180269	7.21144e+07	0	0	1	833.5	0	897.615
BENIGN	2	2	15127.7	128.201	31201	0	0	0	101.4	1	126.75
DDoS	3	6	341048	263.992	34092	0	0	0	1162.7	2	1291.89
BENIGN	2	2	11859.5	167.036	23947	0	0	0	64.2	1	80.25
DDoS	4	0	210.548	35.0914	113988	0	0	1	6	0	7.5
DDoS	3	5	13403.8	9.21779	867887	0	0	0	1292.56	1	1454.12
DDoS	3	6	8947.64	6.92244	1.30012e+06	0	0	0	1163.3	2	1292.56
BENIGN	2	2	1.42574e+06	19802	202	0	0	0	65.2	1	81.5
BENIGN	2	2	3406.85	45.4246	88058	0	0	0	69.4	1	86.75
DDoS	9	5	159.443	0.191392	7.31485e+07	0	0	1	777.933	0	833.5
DDoS	5	0	14.4231	2.40386	2.07999e+06	0	0	1	6	0	7.2
BENIGN	24	21	1010.92	22.9175	1.96356e+06	0	0	0	43.1522	0	44.1111
BENIGN	2	2	6030.49	56.6243	70641	0	0	0	96.8	1	121
BENIGN	2	2	190.918	5.02417	796152	0	0	0	36.4	1	45.5
DDoS	9	6	117.894	0.151625	9.89281e+07	0	0	1	729.312	0	777.933
BENIGN	2	1	0	56.5302	53069	0	0	1	0	0	0
DDoS	5	0	2.69987	0.449979	1.11116e+07	0	0	1	6	0	7.2
BENIGN	2	2	9501.96	129.278	30941	0	0	0	65	1	81.25
BENIGN	2	2	17584.1	127.421	31392	0	0	0	117.2	1	146.5
BENIGN	1	1	7242.16	64.6621	30930	0	0	0	98.3333	1	147.5
BENIGN	2	2	2.15686e+06	19607.8	204	0	0	0	94.6	1	118.25
