Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Flow Duration,FIN Flag Count,SYN Flag Count,ACK Flag Count,Packet Length Mean,Down/Up Ratio,Average Packet Size,Label
1,1,2840.1854399103,25.4725151561,78516,0,0,0,96,1,144,BENIGN
2,0,10333333.3333333,666666.666666667,3,0,1,1,20.6666666667,0,31,BENIGN
3,6,20830.57276,16.11580459,558458,0,0,0,1163.3,2,1292.555556,DDoS
1,1,0,26666.6666666667,75,0,0,1,0,1,0,BENIGN
2,2,2.3183809238,0.0404957367,98775830,0,0,0,53.4,1,66.75,BENIGN
1,1,1926.7822736031,33.8031977825,59166,0,0,0,54.3333333333,1,81.5,BENIGN
2,0,64171.1229946524,10695.1871657754,187,0,0,1,6,0,9,BENIGN
8,6,124.7818205,0.149862356,93419057,0,0,1,777.5333333,0,833.0714286,DDoS
2,0,12333333.3333333,666666.666666667,3,0,1,1,24.6666666667,0,37,BENIGN
4,0,2.496427249,0.416071208,9613739,0,0,1,6,0,7.5,DDoS
1,1,1026.2659953177,21.3805415691,93543,0,0,0,48,1,72,BENIGN
1,1,2613.0519448097,33.2872859211,60083,0,0,0,68.3333333333,1,102.5,BENIGN
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
5,2,32.378629951,1.3411266844,5219492,0,1,1,26.875,0,30.7142857143,BENIGN
4,0,11.85521229,1.975868715,2024426,0,0,1,6,0,7.5,DDoS
8,4,125.1322707,0.12881421,93157424,0,0,1,897.1538462,0,971.9166667,DDoS
1,1,1136.7942402425,23.6832133384,84448,0,0,0,48,1,72,BENIGN
3,5,28326.27227,19.48999554,410467,0,0,0,1291.888889,1,1453.375,DDoS
11,9,638.4820146241,3.7425674949,5343925,0,0,0,162.4761904762,0,170.6,BENIGN
4,0,1137.548583,189.5914305,21098,0,0,1,6,0,7.5,DDoS
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
4,0,1.998718155,0.333119693,12007696,0,0,1,6,0,7.5,DDoS
3,1,6.0053346744,0.7748818935,5162077,0,0,1,6.2,0,7.75,BENIGN
8,5,143.6823931,0.160153572,81172089,0,0,1,833.5,0,897.6153846,DDoS
5,0,4.705319929,0.784219988,6375762,0,0,1,6,0,7.2,DDoS
21,32,213922.744441416,257.972820373,205448,0,0,0,813.8888888889,1,829.2452830189,BENIGN
4,0,441.8180814,73.6363469,54321,0,0,1,6,0,7.5,DDoS
4,0,2.633084309,0.438847385,9114786,0,0,1,6,0,7.5,DDoS
2,2,4324.3243243243,78.6240786241,50875,0,0,0,52.2,1,65.25,BENIGN
1,1,4000000,666666.666666667,3,1,0,1,6,1,9,BENIGN
4,0,5.954000878,0.99233348,4030903,0,0,1,6,0,7.5,DDoS
2,1,804347.826086957,65217.3913043478,46,0,1,1,17,0,22.6666666667,BENIGN
2,0,0,0.4995913343,4003272,0,0,1,0,0,0,BENIGN
1,3,124137.931034483,27586.2068965517,145,0,0,1,3.6,3,4.5,BENIGN
5,0,2.966835232,0.494472539,10111785,0,0,1,6,0,7.2,DDoS
1,1,4458.4804012632,41.2822259376,48447,0,0,0,102.6666666667,1,154,BENIGN
4,0,12.40963588,2.068272646,1933981,0,0,1,6,0,7.5,DDoS
8,5,587.9877681684,2.2831066267,5693996,0,0,0,239.1428571429,0,257.5384615385,BENIGN
2,2,1078014.18439716,28368.7943262411,141,0,0,0,36.4,1,45.5,BENIGN
2,0,3200.8535609496,533.4755934916,3749,0,0,1,6,0,9,BENIGN
2,2,1865546.2184874,16806.7226890756,238,0,0,0,98.2,1,122.75,BENIGN
14,8,15923.078765237,52.685777235,417570,0,0,0,289.0869565217,0,302.2272727273,BENIGN
1,1,2888.9042963785,23.111234371,86538,0,0,0,101,1,151.5,BENIGN
1,1,2972.719956641,32.8477343275,60887,0,0,0,75.3333333333,1,113,BENIGN
4,1,12000000,42735.04274,117,0,0,1,234.1666667,0,281,DDoS
2,2,1462068.96551724,27586.2068965517,145,0,0,0,51.4,1,64.25,BENIGN
2,2,968609.865470852,17937.2197309417,223,0,0,0,50.8,1,63.5,BENIGN
2,0,126315.789473684,21052.6315789474,95,0,0,1,6,0,9,BENIGN
3,5,6338.982644,4.361560261,1834206,0,0,0,1291.888889,1,1453.375,DDoS
2,2,5539.2582638195,65.5533522345,61019,0,0,0,75,1,93.75,BENIGN
2,0,12333333.3333333,666666.666666667,3,0,1,1,22.6666666667,0,34,BENIGN
3,5,115590.2226,79.49125596,100640,0,0,0,1292.555556,1,1454.125,DDoS
1,2,382978.723404255,63829.7872340426,47,0,0,1,6,2,8,BENIGN
3,5,7103.325373,4.887469079,1636839,0,0,0,1291.888889,1,1453.375,DDoS
1,1,330.879311771,55.1465519618,36267,0,0,1,6,1,9,BENIGN
5,0,4.871054263,0.811842377,6158831,0,0,1,6,0,7.2,DDoS
8,4,114.6786758,0.117992293,101701558,0,0,1,897.6153846,0,972.4166667,DDoS
8,9,722.0550697748,1.6808073649,10114187,0,0,0,405.7222222222,1,429.5882352941,BENIGN
2,0,9000000,666666.666666667,3,0,1,1,18,0,27,BENIGN
1,1,3002.4019215372,33.3600213504,59952,0,0,0,79.3333333333,1,119,BENIGN
2,2,1856410.25641026,20512.8205128205,195,0,0,0,80.8,1,101,BENIGN
3,4,13177.36027,7.929297849,882802,0,0,0,1454.125,1,1661.857143,DDoS
1,1,1939.5094703477,22.1658225183,90229,0,0,0,72.3333333333,1,108.5,BENIGN
3,5,16919.1368,11.64127414,687210,0,0,0,1291.888889,1,1453.375,DDoS
1,1,3092.0924600515,21.6230241962,92494,0,0,0,112,1,168,BENIGN
2,2,1142857.14285714,24844.7204968944,161,0,0,0,43,1,53.75,BENIGN
3,4,19056.65696,11.47300239,610128,0,0,0,1453.375,1,1661,DDoS
4,4,22076.046847425,256.6982191561,31165,0,0,0,82.3333333333,1,92.625,BENIGN
4,0,6.851512871,1.141918812,3502876,0,0,1,6,0,7.5,DDoS
5,0,5.230280535,0.871713422,5735830,0,0,1,6,0,7.2,DDoS
3,6,7813.066687,6.044666052,1488916,0,0,0,1163.3,2,1292.555556,DDoS
2,2,15162.710013171,128.4975424845,31129,0,0,0,109.8,1,137.25,BENIGN
3,5,6767.546725,4.65403368,1718939,0,0,0,1292.555556,1,1454.125,DDoS
3,6,373354.3125,288.9987798,31142,0,0,0,1162.7,2,1291.888889,DDoS
1,1,3495.5486372822,54.6179474575,36618,0,0,0,61.3333333333,1,92,BENIGN
3,5,6674.937381,4.59271515,1741889,0,0,0,1291.888889,1,1453.375,DDoS
2,0,4111111.11111111,222222.222222222,9,0,1,1,22.6666666667,0,34,BENIGN
14,13,240.6079132806,0.7930192454,34047093,0,0,0,292.5714285714,0,303.4074074074,BENIGN
8,10,616.7223871304,1.6158665165,11139534,0,0,0,361.5789473684,1,381.6666666667,BENIGN
3,5,9724.490871,6.687520585,1196258,0,0,0,1292.555556,1,1454.125,DDoS
10,10,51.6723249824,0.3315516521,60322426,0,0,0,148.4285714286,1,155.85,BENIGN
1,1,3599.6670828132,41.6146483562,48060,0,0,0,74.3333333333,1,111.5,BENIGN
1,1,0,2000000,1,0,0,1,0,1,0,BENIGN
5,0,2.6885322,0.4480887,11158505,0,0,1,6,0,7.2,DDoS
1,1,5210.693248754,32.3645543401,61796,0,0,0,122,1,183,BENIGN
5,0,6.144042153,1.024007026,4882779,0,0,1,6,0,7.2,DDoS
4,2,7600.8542553013,100.8962954244,59467,0,0,0,70.5714285714,0,82.3333333333,BENIGN
3,5,81335.99955,55.93466831,143024,0,0,0,1292.555556,1,1454.125,DDoS
3,4,41784.96216,25.15650943,278258,0,0,0,1453.375,1,1661,DDoS
2,0,54.9241817441,9.1540302907,218483,0,0,1,6,0,9,BENIGN
1,1,196721.31147541,32786.8852459016,61,0,0,1,6,1,9,BENIGN
3,5,18101.9075,12.45508385,642308,0,0,0,1291.888889,1,1453.375,DDoS
6,4,13584.5389693741,32.8287553634,304611,0,0,0,376.1818181818,0,413.8,BENIGN
2,2,1357575.75757576,24242.4242424242,165,0,0,0,54.4,1,68,BENIGN
3,6,11298.51865,8.741224782,1029604,0,0,0,1163.3,2,1292.555556,DDoS
5,0,3.846722964,0.641120494,7798846,0,0,1,6,0,7.2,DDoS
3,6,19913.75783,15.40650052,584169,0,0,0,1163.3,2,1292.555556,DDoS
5,0,50.16856638,8.361427731,597984,0,0,1,6,0,7.2,DDoS
8,4,145.2682986,0.149542728,80244624,0,0,1,897.1538462,0,971.9166667,DDoS
2,0,53097.3451327434,8849.5575221239,226,0,0,1,6,0,9,BENIGN
1,1,924.1915386964,16.5034203339,121187,0,0,0,53.3333333333,1,80,BENIGN
3,4,7712.329385,4.640789624,1508364,0,0,0,1454.125,1,1661.857143,DDoS
2,2,831.0965810552,16.9611547154,235833,0,0,0,46,1,57.5,BENIGN
2,2,18186.2865568936,163.8404194315,24414,0,0,0,97.8,1,122.25,BENIGN
3,8,27920.12256,26.41449628,416438,0,0,0,968.9166667,2,1057,DDoS
3,5,66689.21553,45.86209269,174436,0,0,0,1292.555556,1,1454.125,DDoS
2,2,40426.251691475,338.2949932341,11824,0,0,0,102.4,1,128,BENIGN
2,1,544117.647058823,44117.6470588235,68,0,1,1,17,0,22.6666666667,BENIGN
2,0,631578.947368421,105263.157894737,19,0,0,1,6,0,9,BENIGN
2,2,7359.2386994449,126.8834258525,31525,0,0,0,53.2,1,66.5,BENIGN
5,0,712.6229275,118.7704879,42098,0,0,1,6,0,7.2,DDoS
4,0,2.441400786,0.406900131,9830422,0,0,1,6,0,7.5,DDoS
3,5,8321.631449,5.722775861,1397923,0,0,0,1292.555556,1,1454.125,DDoS
2,4,9808.530662,5.064209962,1184785,0,0,0,1660.142857,2,1936.833333,DDoS
49,50,673.9534869334,0.8577778876,115414493,0,1,1,793.41,1,801.4242424242,BENIGN
1,1,0,85.8295425285,23302,0,0,1,0,1,0,BENIGN
1,2,0,31250,96,0,0,1,0,2,0,BENIGN
5,0,6.647118231,1.107853038,4513234,0,0,1,6,0,7.2,DDoS
4,0,2.276054278,0.37934238,10544564,0,0,1,6,0,7.5,DDoS
4,0,0.992663719,0.165443953,24177372,0,0,1,6,0,7.5,DDoS
1,1,0,38461.5384615385,52,0,0,1,0,1,0,BENIGN
4,0,8.37565365,1.395942275,2865448,0,0,1,6,0,7.5,DDoS
4,0,4.470241879,0.745040313,5368837,0,0,1,6,0,7.5,DDoS
4,0,4.481882271,0.746980379,5354893,0,0,1,6,0,7.5,DDoS
8,5,164.934069,0.183936081,70676726,0,0,1,833.0714286,0,897.1538462,DDoS
1,1,0,28571.4285714286,70,0,0,1,0,1,0,BENIGN
1,1,0,68965.5172413793,29,0,0,1,0,1,0,BENIGN
3,6,15386.52914,11.91010255,755661,0,0,0,1162.7,2,1291.888889,DDoS
9,6,121.9774479,0.156796788,95665225,0,0,1,729.6875,0,778.3333333,DDoS
1,1,0,43478.2608695652,46,0,0,1,0,1,0,BENIGN
2,2,1322175.73221757,16736.4016736402,239,0,0,0,73.6,1,92,BENIGN
1,1,153846.153846154,25641.0256410256,78,0,0,1,6,1,9,BENIGN
31,35,291.5686160585,0.5687798498,116037866,0,0,0,504.9701492537,1,512.6212121212,BENIGN
2,2,66.3957719172,0.8567196376,4668972,0,0,0,71.6,1,89.5,BENIGN
5,0,7.464727297,1.244121216,4018901,0,0,1,6,0,7.2,DDoS
5,0,24.95894254,4.159823757,1201974,0,0,1,6,0,7.2,DDoS
5,0,2.633389749,0.438898292,11392161,0,0,1,6,0,7.2,DDoS
2,2,1890909.09090909,24242.4242424242,165,0,0,0,73.2,1,91.5,BENIGN
3,4,16145.44929,9.72031866,720141,0,0,0,1453.375,1,1661,DDoS
3,7,292304.5981,251.4015637,39777,0,0,0,1057,2,1162.7,DDoS
5,3,72.4029892147,0.7764395626,10303442,0,0,0,82.8888888889,0,93.25,BENIGN
8,6,143.8318944,0.172741402,81046002,0,0,1,777.5333333,0,833.0714286,DDoS
5,0,3.479957071,0.579992845,8620796,0,0,1,6,0,7.2,DDoS
4,0,2.13411812,0.355686353,11245863,0,0,1,6,0,7.5,DDoS
3,6,8135.013091,6.296991298,1429254,0,0,0,1162.7,2,1291.888889,DDoS
8,5,115.4940868,0.12873387,100983525,0,0,1,833.5,0,897.6153846,DDoS
8,6,161.6383081,0.19402695,72154925,0,0,1,777.9333333,0,833.5,DDoS
47,60,800.5026934682,0.9202366639,116274437,0,0,0,861.8333333333,1,869.8878504673,BENIGN
2,2,595.6259245485,5.5927316859,715214,0,0,0,96.8,1,121,BENIGN
5,0,8.053924785,1.342320797,3724892,0,0,1,6,0,7.2,DDoS
18,15,27.3294462652,0.285764172,115479837,0,0,0,92.8235294118,0,95.6363636364,BENIGN
30,31,212.2017268237,0.5256357239,116049951,0,0,0,397.1935483871,1,403.7049180328,BENIGN
2,2,10.5321240925,0.067513616,59247308,0,0,0,133,1,166.25,BENIGN
2,2,1123287.67123288,18264.8401826484,219,0,0,0,55.8,1,69.75,BENIGN
5,0,2.407117944,0.401186324,12463037,0,0,1,6,0,7.2,DDoS
24,23,170.1612820744,0.404633456,116154508,0,0,0,411.7708333333,0,420.5319148936,BENIGN
5,0,4.113621517,0.685603586,7292844,0,0,1,6,0,7.2,DDoS
9,5,139.834378,0.1677677,83448721,0,0,1,778.3333333,0,833.9285714,DDoS
3,5,26677.9497,18.34639367,436053,0,0,0,1292.555556,1,1454.125,DDoS
16,14,21.4195393215,0.2588985414,115875508,0,0,0,80.064516129,0,82.7333333333,BENIGN
2,2,5181.8537348455,65.1805501238,61368,0,0,0,70.6,1,88.25,BENIGN
1,1,5437.9680885705,65.1253663302,30710,0,0,0,69,1,103.5,BENIGN
7,4,147.1967130465,2.0731931415,5305825,0,0,0,65.0833333333,0,71,BENIGN
3,6,8552.689138,6.616883198,1360157,0,0,0,1163.3,2,1292.555556,DDoS
2,2,1724867.72486772,21164.0211640212,189,0,0,0,75.4,1,94.25,BENIGN
3,5,331716.6415,228.238852,35051,0,0,0,1291.888889,1,1453.375,DDoS
8,5,122.870951,0.136956389,94920727,0,0,1,833.5,0,897.6153846,DDoS
4,0,2.78364179,0.463940298,8621799,0,0,1,6,0,7.5,DDoS
4,0,3.007498445,0.501249741,7980054,0,0,1,6,0,7.5,DDoS
2,2,1333333.33333333,25157.2327044025,159,0,0,0,50.2,1,62.75,BENIGN
3,6,9327.726915,7.216499805,1247142,0,0,0,1163.3,2,1292.555556,DDoS
2,2,3917.2481331864,81.6093361081,49014,0,0,0,46.4,1,58,BENIGN
9,4,157.2781513,0.175307894,74155246,0,0,1,833.5,0,897.6153846,DDoS
8,5,135.2699408,0.15077675,86220190,0,0,1,833.5,0,897.6153846,DDoS
23,18,53.848480595,0.358116416,114487910,0,0,0,146.7857142857,0,150.3658536585,BENIGN
3,4,6893.110859,4.147835985,1687627,0,0,0,1454.125,1,1661.857143,DDoS
2,2,2543.5009983836,47.5420747361,84136,0,0,0,48.4,1,60.5,BENIGN
1,1,0,24691.3580246914,81,0,0,1,0,1,0,BENIGN
5,0,3.158954483,0.526492414,9496813,0,0,1,6,0,7.2,DDoS
24,37,476330.732898158,539.5460736967,113058,0,0,0,868.5967741935,1,882.8360655738,BENIGN
8,5,163.8885355,0.182770092,71127611,0,0,1,833.0714286,0,897.1538462,DDoS
2,0,571428.571428571,95238.0952380952,21,0,0,1,6,0,9,BENIGN
2,0,2.3104691698,0.0624451127,32028127,0,1,1,37,0,55.5,BENIGN
3,1,23346.3035019455,3891.0505836576,1028,1,0,0,6,0,7.5,BENIGN
3,5,6156.395858,4.235930753,1888605,0,0,0,1291.888889,1,1453.375,DDoS
8,6,147.3638306,0.176892191,79144251,0,0,1,777.9333333,0,833.5,DDoS
3,5,18225.68054,12.54024635,637946,0,0,0,1291.888889,1,1453.375,DDoS
9,5,145.5913707,0.17467471,80148981,0,0,1,778.3333333,0,833.9285714,DDoS
2,0,2.6056600582,0.4342766764,4605359,0,0,1,6,0,9,BENIGN
2,2,5388.1069784149,65.3103876172,61246,0,0,0,75,1,93.75,BENIGN
7,4,113.9393679,0.107517633,102308800,0,0,1,971.9166667,0,1060.272727,DDoS
3,6,15167.74268,11.74074862,766561,0,0,0,1162.7,2,1291.888889,DDoS
2,2,1475935.82887701,21390.3743315508,187,0,0,0,64,1,80,BENIGN
2,0,0,500000,4,0,0,1,0,0,0,BENIGN
1,1,83916.0839160839,13986.013986014,143,0,0,1,6,1,9,BENIGN
1,1,0,42553.1914893617,47,0,0,1,0,1,0,BENIGN
3,5,429881.3177,295.7814175,27047,0,0,0,1291.888889,1,1453.375,DDoS
8,5,140.41387,0.156510358,83061595,0,0,1,833.5,0,897.6153846,DDoS
2,1,0,154.5435812899,19412,0,0,1,0,0,0,BENIGN
2,2,1298701.2987013,12987.012987013,308,0,0,0,87.2,1,109,BENIGN
23,20,51.5929271047,0.370181189,116159333,0,0,0,136.2045454545,0,139.3720930233,BENIGN
45,62,1365.3448913755,1.5552611768,68798734,0,0,0,869.7592592593,1,877.8878504673,BENIGN
4,0,9.018928476,1.503154746,2661070,0,0,1,6,0,7.5,DDoS
8,4,163.0535571,0.167764956,71528645,0,0,1,897.6153846,0,972.4166667,DDoS
4,0,11.11660766,1.852767943,2158932,0,0,1,6,0,7.5,DDoS
2,2,6144.0157286803,32.7680838863,122070,0,0,0,158.8,1,198.5,BENIGN
3,4,187194.2585,112.6416066,62144,0,0,0,1454.125,1,1661.857143,DDoS
3,5,10475.16909,7.203761084,1110531,0,0,0,1292.555556,1,1454.125,DDoS
2,0,37000000,2000000,1,0,1,1,24.6666666667,0,37,BENIGN
2,0,4000000,666666.666666667,3,1,0,0,6,0,9,BENIGN
1,1,1185.0076559483,13.3146927635,150210,0,0,0,78,1,117,BENIGN
3,5,8984.142406,6.178383843,1294837,0,0,0,1292.555556,1,1454.125,DDoS
1,1,0,95238.0952380952,21,0,0,1,0,1,0,BENIGN
5,0,86.7021953,14.45036588,346012,0,0,1,6,0,7.2,DDoS
4,0,5.95840142,0.993066903,4027926,0,0,1,6,0,7.5,DDoS
13,0,100285714.285714,464285.714285714,28,0,0,0,216,0,232.6153846154,BENIGN
1,1,0,11976.0479041916,167,0,0,1,0,1,0,BENIGN
1,1,9016.4204152819,65.8132877028,30389,0,0,0,123.3333333333,1,185,BENIGN
8,6,148.8635848,0.178784437,78306592,0,0,1,777.5333333,0,833.0714286,DDoS
2,2,1689189.18918919,27027.027027027,148,0,0,0,57,1,71.25,BENIGN
4,0,6.044252998,1.0073755,3970714,0,0,1,6,0,7.5,DDoS
4,0,12.45493519,2.075822532,1926947,0,0,1,6,0,7.5,DDoS
4,0,3.970874956,0.661812493,6044008,0,0,1,6,0,7.5,DDoS
6,0,37.22030492,6.203384153,967214,0,0,1,6,0,7,DDoS
2,2,10745.810413202,127.9263144429,31268,0,0,0,75.4,1,94.25,BENIGN
3,4,319950.4678,192.6252064,36340,0,0,0,1453.375,1,1661,DDoS
15,10,22865.8079261225,68.1828719171,366661,0,0,0,322.4615384615,0,335.36,BENIGN
52,0,3015.5476678498,17.3307337233,3000450,0,0,0,174,0,177.3461538462,BENIGN
3,5,278948.7567,191.8327219,41703,0,0,0,1292.555556,1,1454.125,DDoS
4,2,5629.1816778178,96.500257334,62176,0,0,0,54.1428571429,0,63.1666666667,BENIGN
6,0,3.846262741,0.64104379,9359735,0,0,1,6,0,7,DDoS
2,2,10034.7033490822,167.245055818,23917,0,0,0,55,1,68.75,BENIGN
3,6,6983.230163,5.402653784,1665848,0,0,0,1163.3,2,1292.555556,DDoS
2,2,8036.3817592823,124.5950660354,32104,0,0,0,58,1,72.5,BENIGN
3,5,8551.673008,5.884009982,1359617,0,0,0,1291.888889,1,1453.375,DDoS
3,7,9620.354497,8.269882659,1209207,0,0,0,1057.545455,2,1163.3,DDoS
3,6,49267.53036,38.11637352,236119,0,0,0,1163.3,2,1292.555556,DDoS
3,4,15527.53993,9.343486589,749185,0,0,0,1454.125,1,1661.857143,DDoS
1,1,0,41666.6666666667,48,0,0,1,0,1,0,BENIGN
3,4,186629.2135,112.3595506,62300,0,0,0,1453.375,1,1661,DDoS
4,0,2.631373227,0.438562205,9120713,0,0,1,6,0,7.5,DDoS
8,7,116.7550774,0.150160864,99892872,0,0,1,729.3125,0,777.9333333,DDoS
4,0,3.461767304,0.576961217,6932875,0,0,1,6,0,7.5,DDoS
5,0,999.3004897,166.5500816,30021,0,0,1,6,0,7.2,DDoS
8,6,144.0759467,0.173034508,80908717,0,0,1,777.5333333,0,833.0714286,DDoS
3,5,20343.6366,13.99029423,571825,0,0,0,1292.555556,1,1454.125,DDoS
8,4,119.9794063,0.123446187,97208349,0,0,1,897.6153846,0,972.4166667,DDoS
8,6,159.5688332,0.191641388,73053113,0,0,1,777.5333333,0,833.0714286,DDoS
3,6,298979.1458,231.4279102,38889,0,0,0,1162.7,2,1291.888889,DDoS
14,9,23563.7707948244,85.0277264325,270500,0,0,0,265.5833333333,0,277.1304347826,BENIGN
4,0,11.48007872,1.913346453,2090578,0,0,1,6,0,7.5,DDoS
8,5,122.8747776,0.136960654,94917771,0,0,1,833.5,0,897.6153846,DDoS
3,6,17750.33264,13.73274252,655368,0,0,0,1163.3,2,1292.555556,DDoS
4,0,2.589904767,0.431650795,9266750,0,0,1,6,0,7.5,DDoS
8,6,114.9530715,0.137987053,101458794,0,0,1,777.9333333,0,833.5,DDoS
2,2,1982142.85714286,17857.1428571429,224,0,0,0,98.2,1,122.75,BENIGN
3,6,150997.5208,116.8209135,77041,0,0,0,1163.3,2,1292.555556,DDoS
3,4,115975.4224,69.82265047,100254,0,0,0,1453.375,1,1661,DDoS
1,1,4000000,666666.666666667,3,0,0,1,6,1,9,BENIGN
16,14,19.7973573267,0.2592408205,115722516,0,0,0,73.9032258065,0,76.3666666667,BENIGN
3,5,15597.75055,10.73208948,745428,0,0,0,1291.888889,1,1453.375,DDoS
3,6,106944.4444,82.78145695,108720,0,0,0,1162.7,2,1291.888889,DDoS
1,1,0,400000,5,0,0,1,0,1,0,BENIGN
2,2,1688311.68831169,25974.025974026,154,0,0,0,58.6,1,73.25,BENIGN
10,5,14568.0309937304,183.3225376728,81823,0,0,0,74.5,0,79.4666666667,BENIGN
3,5,25708.20841,17.6886271,452268,0,0,0,1291.888889,1,1453.375,DDoS
2,2,10977.5997626465,84.7691101363,47187,0,0,0,111,1,138.75,BENIGN
3,6,9756.486423,7.552109556,1191720,0,0,0,1162.7,2,1291.888889,DDoS
5,0,220.5525577,36.75875961,136022,0,0,1,6,0,7.2,DDoS
1,1,387096.774193548,64516.1290322581,31,0,0,1,6,1,9,BENIGN
3,5,122674.7374,84.36326823,94828,0,0,0,1292.555556,1,1454.125,DDoS
18,0,1840.8409836845,42.8102554345,420460,0,0,0,43,0,45.3888888889,BENIGN
2,2,6339.9271320063,82.3367160001,48581,0,0,0,70.4,1,88,BENIGN
1,1,0,10362.6943005181,193,0,0,1,0,1,0,BENIGN
5,0,7.333204432,1.222200739,4090981,0,0,1,6,0,7.2,DDoS
2,0,3489.3864495493,581.5644082582,3439,0,0,1,6,0,9,BENIGN
8,4,919.2482388999,2.1943463033,5468599,0,0,0,386.6923076923,0,418.9166666667,BENIGN
2,1,0,55555.5555555556,54,0,0,1,0,0,0,BENIGN
5,0,2.997514461,0.499585744,10008292,0,0,1,6,0,7.2,DDoS
7,3,320.9167555517,2.5150215952,3976109,0,0,0,116,0,127.6,BENIGN
36,26,958.6055845786,4.7376282379,13086717,0,0,0,199.126984127,0,202.3387096774,BENIGN
5,4,145.7612436,0.112653602,79890921,0,0,1,1165.1,0,1294.555556,DDoS
2,0,36.9747831979,0.9993184648,2001364,0,1,1,37,0,55.5,BENIGN
2,2,1490566.03773585,18867.9245283019,212,0,0,0,73.6,1,92,BENIGN
1,1,1101.2584171705,22.9428836911,87173,0,0,0,48,1,72,BENIGN
1,1,8138.9494881692,83.9066957543,23836,0,0,0,83,1,124.5,BENIGN
3,4,221838.5103,133.5572006,52412,0,0,0,1453.375,1,1661,DDoS
2,0,9250000,500000,4,0,1,1,24.6666666667,0,37,BENIGN
8,4,126.1440477,0.129788954,92457791,0,0,1,897.6153846,0,972.4166667,DDoS
4,0,5.982155231,0.997025872,4011932,0,0,1,6,0,7.5,DDoS
9,5,143.705617,0.172500955,81158971,0,0,1,777.9333333,0,833.5,DDoS
8,6,116.0197277,0.139339126,100474292,0,0,1,777.5333333,0,833.0714286,DDoS
4,0,2.553617998,0.425603,9398430,0,0,1,6,0,7.5,DDoS
1,1,3246.7888600042,21.9377625676,91167,0,0,0,112,1,168,BENIGN
8,5,143.7942789,0.160360781,81067203,0,0,1,833.0714286,0,897.1538462,DDoS
1,4,157894.736842105,65789.4736842105,76,0,0,1,2,4,2.4,BENIGN
3,4,14659.54724,8.825735846,793135,0,0,0,1453.375,1,1661,DDoS
3,4,6509.196402,3.918841904,1786242,0,0,0,1453.375,1,1661,DDoS
19,15,132.0558824065,0.5589319061,60830308,0,0,0,229.5142857143,0,236.2647058824,BENIGN
3,6,6670.493231,5.160701374,1743949,0,0,0,1163.3,2,1292.555556,DDoS
3,4,63939.4206,38.49453378,181844,0,0,0,1453.375,1,1661,DDoS
4,0,8.112432912,1.352072152,2958422,0,0,1,6,0,7.5,DDoS
8,5,160.3683555,0.178844353,72688904,0,0,1,833.0714286,0,897.1538462,DDoS
2,2,808.3081397422,15.8491792106,252379,0,0,0,48.2,1,60.25,BENIGN
9,4,142.7158133,0.159076187,81721848,0,0,1,833.5,0,897.6153846,DDoS
3,4,170211.8315,102.4755157,68309,0,0,0,1453.375,1,1661,DDoS
5,0,7.773214901,1.295535817,3859407,0,0,1,6,0,7.2,DDoS
5,0,3.224163861,0.537360644,9304738,0,0,1,6,0,7.2,DDoS
5,0,2.99469161,0.499115268,10017726,0,0,1,6,0,7.2,DDoS
8,5,119.6652776,0.133451884,97413387,0,0,1,833.0714286,0,897.1538462,DDoS
7,6,1424.683799,1.589639464,8177955,0,0,1,832.6428571,0,896.6923077,DDoS
3,5,487035.5632,335.1066058,23873,0,0,0,1291.888889,1,1453.375,DDoS
5,0,3.732835489,0.622139248,8036786,0,0,1,6,0,7.2,DDoS
3,4,11011.6383169203,28.4853910637,245740,0,0,0,338.25,1,386.5714285714,BENIGN
4,0,13.91294669,2.318824449,1725012,0,0,1,6,0,7.5,DDoS
3,4,36008.60961,21.67887394,322895,0,0,0,1453.375,1,1661,DDoS
18,24,4488.657042339,283.0684621295,148374,0,0,0,15.488372093,1,15.8571428571,BENIGN
6,6,12456.9515690099,36.1245574742,332184,0,0,0,318.3076923077,1,344.8333333333,BENIGN
3,6,8794.250965,6.803770196,1322796,0,0,0,1163.3,2,1292.555556,DDoS
5,0,2.9580577,0.493009617,10141790,0,0,1,6,0,7.2,DDoS
8,5,130.3134126,0.145252025,89499613,0,0,1,833.5,0,897.6153846,DDoS
4,0,5.922205903,0.987034317,4052544,0,0,1,6,0,7.5,DDoS
8,5,157.7459781,0.175829351,73935324,0,0,1,833.5,0,897.6153846,DDoS
17,14,175606.837082272,475.6497989996,65174,0,0,0,357.65625,0,369.1935483871,BENIGN
3,6,10341.03078,8.004582179,1124356,0,0,0,1162.7,2,1291.888889,DDoS
2,2,4597.0645250623,55.3863195791,72220,0,0,0,75.4,1,94.25,BENIGN
5,0,19.56126687,3.260211144,1533643,0,0,1,6,0,7.2,DDoS
8,4,126.5334354,0.130189593,92173266,0,0,1,897.6153846,0,972.4166667,DDoS
1,1,2192.4642247604,26.257056584,76170,0,0,0,73.3333333333,1,110,BENIGN
2,2,8032.8966242708,127.5062956233,31371,0,0,0,56.2,1,70.25,BENIGN
5,0,5.779313448,0.963218908,5190928,0,0,1,6,0,7.2,DDoS
